DATE,"COUNTRY 
CODE","TRANSP. 
METHOD",QUANTITY,Country,Code,CONTINENT
2015-11-14,CI,Sea,35025,Cote d'Ivore,CI,AF
2015-11-15,MR,Air,31839,Morroco,MR,AF
2015-11-16,CL,Air,36904,Chile,CL,AM
2015-11-17,HS,Air,35756,Holy See,HS,EU
2015-11-18,BA,Sea,35726,Barbados,BA,AM
2015-11-19,EG,Air,34459,Egypt,EG,AF
2015-11-20,SE,Sea,33784,Serbia,SE,EU
2015-11-21,NI,Sea,38203,Nicaragua,NI,AM
2015-11-22,GU,Air,39527,Guatemala,GU,AM
2015-11-23,SP,Air,37875,Spain,SP,EU
2015-11-24,NM,Air,38640,North Macedonia,NM,EU
2015-11-25,GE,Sea,35242,Germany,GE,EU
2015-11-26,SW,Air,31876,Switzerland,SW,EU
2015-11-27,BO,Air,37213,Bolivia,BO,AM
2015-11-28,AL,Sea,38445,Albania,AL,EU
2015-11-29,JP,Sea,33342,Japan,JP,AS
2015-11-30,DR,Air,39584,Dominican Republic,DR,AM
2015-12-01,SU,Sea,32888,Suriname,SU,AM
2015-12-02,IN,Sea,33959,India,IN,AS
2015-12-03,CI,Air,31040,Cote d'Ivore,CI,AF
2015-12-04,PL,Sea,35448,Poland,PL,EU
2015-12-05,PL,Sea,37673,Poland,PL,EU
2015-12-06,BO,Sea,35552,Bolivia,BO,AM
2015-12-07,HW,Air,35950,Hawaii,HW,AM
2015-12-08,FI,Air,36888,Finland,FI,EU
2015-12-09,SL,Sea,38380,Slovakia,SL,EU
2015-12-10,MR,Sea,35864,Morroco,MR,AF
2015-12-11,GL,Air,37521,Greenland,GL,AM
2015-12-12,PE,Air,36247,Peru,PE,AM
2015-12-13,FI,Air,36493,Finland,FI,EU
2015-12-14,LA,Air,33833,Latvia,LA,EU
2015-12-15,EC,Sea,31865,Ecuador,EC,AM
2015-12-16,BA,Air,35335,Barbados,BA,AM
2015-12-17,AU,Sea,32633,Austria,AU,EU
2015-12-18,MO,Sea,36446,Monaco,MO,EU
2015-12-19,SL,Air,31759,Slovakia,SL,EU
2015-12-20,BU,Sea,30231,Bulgaria,BU,EU
2015-12-21,DE,Air,38735,Denmark,DE,EU
2015-12-22,CI,Air,34194,Cote d'Ivore,CI,AF
2015-12-23,SM,Sea,35318,San Marino,SM,EU
2015-12-24,LI,Sea,35506,Lithuania,LI,EU
2015-12-25,PR,Air,34145,Puerto Rico,PR,AM
2015-12-26,SN,Air,37147,Slovenia,SN,EU
2015-12-27,LA,Sea,33251,Latvia,LA,EU
2015-12-28,ET,Sea,33371,Estonia,ET,EU
2015-12-29,CO,Air,31246,Colombia,CO,AM
2015-12-30,FI,Sea,38767,Finland,FI,EU
2015-12-31,LC,Air,37538,Liechtenstein,LC,EU
2015-01-01,CO,Sea,39337,Colombia,CO,AM
2015-01-02,UKR,Air,34470,Ukraine,UKR,EU
2015-01-03,BZ,Air,33779,Brazil,BZ,AM
2015-01-04,CA,Air,38736,Canada,CA,AM
2015-01-05,CU,Air,35283,Cuba,CU,AM
2015-01-06,SU,Sea,35368,Suriname,SU,AM
2015-01-07,CZ,Air,39036,Czech Republic (Czechia),CZ,EU
2015-01-08,BE,Air,32627,Belize,BE,AM
2015-01-09,NE,Sea,31128,Netherlands,NE,EU
2015-01-10,JA,Sea,34672,Jamaica,JA,AM
2015-01-11,BU,Air,32289,Bulgaria,BU,EU
2015-01-12,BR,Sea,35172,Belarus,BR,EU
2015-01-13,IN,Air,30153,India,IN,AS
2015-01-14,BA,Sea,37728,Barbados,BA,AM
2015-01-15,HU,Air,38254,Hungary,HU,EU
2015-01-16,CR,Sea,34463,Costa Rica,CR,AM
2015-01-17,DR,Air,34447,Dominican Republic,DR,AM
2015-01-18,MN,Sea,30707,Montenegro,MN,EU
2015-01-19,CH,Sea,35179,China,CH,AS
2015-01-20,CH,Sea,35922,China,CH,AS
2015-01-21,NO,Air,31198,Norway,NO,EU
2015-01-22,SE,Sea,30884,Serbia,SE,EU
2015-01-23,NZ,Air,34514,New Zealand,NZ,OC
2015-01-24,LI,Air,33796,Lithuania,LI,EU
2015-01-25,CH,Sea,36514,China,CH,AS
2015-01-26,ES,Sea,35819,El Salvador,ES,AM
2015-01-27,FR,Air,34048,France,FR,EU
2015-01-28,IC,Air,33109,Iceland,IC,EU
2015-01-29,HO,Air,39441,Honduras,HO,AM
2015-01-30,CR,Sea,36713,Costa Rica,CR,AM
2015-01-31,LI,Air,36730,Lithuania,LI,EU
2015-02-01,BM,Sea,37117,Bahamas,BM,AM
2015-02-02,CH,Air,32218,China,CH,AS
2015-02-03,SN,Sea,31669,Slovenia,SN,EU
2015-02-04,UR,Sea,38181,Uruguay,UR,AM
2015-02-05,BG,Air,38516,Belgium,BG,EU
2015-02-06,AT,Sea,38240,Australia,AT,OC
2015-02-07,CU,Air,35052,Cuba,CU,AM
2015-02-08,CR,Air,39725,Costa Rica,CR,AM
2015-02-09,PL,Sea,37785,Poland,PL,EU
2015-02-10,RU,Sea,38858,Russia,RU,EU
2015-02-11,LC,Air,33974,Liechtenstein,LC,EU
2015-02-12,PO,Sea,38061,Portugal,PO,EU
2015-02-13,AL,Air,33951,Albania,AL,EU
2015-02-14,RU,Sea,34446,Russia,RU,EU
2015-02-15,NZ,Sea,34717,New Zealand,NZ,OC
2015-02-16,SP,Sea,31863,Spain,SP,EU
2015-02-17,DR,Air,37651,Dominican Republic,DR,AM
2015-02-18,SA,Sea,39909,South Africa,SA,AF
2015-02-19,AR,Sea,39433,Argentina,AR,AM
2015-02-20,CA,Sea,30781,Canada,CA,AM
2015-02-21,BE,Sea,37335,Belize,BE,AM
2015-02-22,AR,Sea,35773,Argentina,AR,AM
2015-02-23,SD,Sea,30745,Sweden,SD,EU
2015-02-24,MO,Sea,30912,Monaco,MO,EU
2015-02-25,HO,Sea,31093,Honduras,HO,AM
2015-02-26,LU,Sea,32648,Luxembourg,LU,EU
2015-02-27,ET,Air,31349,Estonia,ET,EU
2015-02-28,IC,Air,36445,Iceland,IC,EU
2015-03-01,SM,Air,39284,San Marino,SM,EU
2015-03-02,CT,Air,34871,Croatia,CT,EU
2015-03-03,SW,Sea,32091,Switzerland,SW,EU
2015-03-04,SE,Sea,32863,Serbia,SE,EU
2015-03-05,SU,Air,33853,Suriname,SU,AM
2015-03-06,RU,Air,37027,Russia,RU,EU
2015-03-07,PR,Air,37899,Puerto Rico,PR,AM
2015-03-08,FR,Sea,31669,France,FR,EU
2015-03-09,EG,Sea,30613,Egypt,EG,AF
2015-03-10,FI,Air,35205,Finland,FI,EU
2015-03-11,JA,Sea,39714,Jamaica,JA,AM
2015-03-12,PE,Air,39152,Peru,PE,AM
2015-03-13,NE,Air,31034,Netherlands,NE,EU
2015-03-14,IT,Air,35425,Italy,IT,EU
2015-03-15,PR,Air,39627,Puerto Rico,PR,AM
2015-03-16,BG,Air,33164,Belgium,BG,EU
2015-03-17,MN,Air,39545,Montenegro,MN,EU
2015-03-18,NZ,Sea,33995,New Zealand,NZ,OC
2015-03-19,NI,Sea,32929,Nicaragua,NI,AM
2015-03-20,NO,Sea,33094,Norway,NO,EU
2015-03-21,SW,Sea,32456,Switzerland,SW,EU
2015-03-22,MN,Air,32791,Montenegro,MN,EU
2015-03-23,NE,Air,38696,Netherlands,NE,EU
2015-03-24,LC,Air,36398,Liechtenstein,LC,EU
2015-03-25,DR,Sea,30948,Dominican Republic,DR,AM
2015-03-26,MR,Sea,39017,Morroco,MR,AF
2015-03-27,JA,Air,38406,Jamaica,JA,AM
2015-03-28,AU,Sea,30287,Austria,AU,EU
2015-03-29,SL,Sea,37122,Slovakia,SL,EU
2015-03-30,GY,Air,39860,Guyana,GY,AM
2015-03-31,UR,Sea,31250,Uruguay,UR,AM
2015-04-01,SL,Sea,38253,Slovakia,SL,EU
2015-04-02,SN,Sea,38486,Slovenia,SN,EU
2015-04-03,SE,Air,31403,Serbia,SE,EU
2015-04-04,MA,Air,33485,Malta,MA,EU
2015-04-05,AL,Air,34070,Albania,AL,EU
2015-04-06,IC,Air,31207,Iceland,IC,EU
2015-04-07,BO,Sea,33235,Bolivia,BO,AM
2015-04-08,SP,Sea,35074,Spain,SP,EU
2015-04-09,SL,Air,30552,Slovakia,SL,EU
2015-04-10,VE,Sea,39698,Venezuela,VE,AM
2015-04-11,MA,Sea,36271,Malta,MA,EU
2015-04-12,NI,Sea,30112,Nicaragua,NI,AM
2015-04-13,CA,Sea,35995,Canada,CA,AM
2015-04-14,SE,Sea,32758,Serbia,SE,EU
2015-04-15,AR,Air,31809,Argentina,AR,AM
2015-04-16,EQ,Air,38509,Equatorial Guinea,EQ,AF
2015-04-17,MD,Air,32534,Moldova,MD,EU
2015-04-18,NZ,Sea,30372,New Zealand,NZ,OC
2015-04-19,CR,Sea,38122,Costa Rica,CR,AM
2015-04-20,BU,Air,30988,Bulgaria,BU,EU
2015-04-21,CR,Air,30359,Costa Rica,CR,AM
2015-04-22,AR,Air,35405,Argentina,AR,AM
2015-04-23,HO,Sea,35680,Honduras,HO,AM
2015-04-24,MN,Sea,30067,Montenegro,MN,EU
2015-04-25,IC,Air,35216,Iceland,IC,EU
2015-04-26,JP,Air,32838,Japan,JP,AS
2015-04-27,HO,Sea,37450,Honduras,HO,AM
2015-04-28,UKR,Sea,32128,Ukraine,UKR,EU
2015-04-29,SW,Air,32271,Switzerland,SW,EU
2015-04-30,FI,Sea,31638,Finland,FI,EU
2015-05-01,MR,Sea,37843,Morroco,MR,AF
2015-05-02,SP,Sea,38310,Spain,SP,EU
2015-05-03,RO,Air,39559,Romania,RO,EU
2015-05-04,DE,Air,33313,Denmark,DE,EU
2015-05-05,LC,Air,34223,Liechtenstein,LC,EU
2015-05-06,PO,Air,39751,Portugal,PO,EU
2015-05-07,UKR,Sea,34535,Ukraine,UKR,EU
2015-05-08,CO,Air,32385,Colombia,CO,AM
2015-05-09,BU,Air,34479,Bulgaria,BU,EU
2015-05-10,GR,Sea,30131,Greece,GR,EU
2015-05-11,EQ,Sea,32690,Equatorial Guinea,EQ,AF
2015-05-12,MN,Air,37498,Montenegro,MN,EU
2015-05-13,SD,Air,36351,Sweden,SD,EU
2015-05-14,CR,Air,34630,Costa Rica,CR,AM
2015-05-15,SM,Sea,33027,San Marino,SM,EU
2015-05-16,PA,Air,34726,Panama,PA,AM
2015-05-17,EG,Sea,37393,Egypt,EG,AF
2015-05-18,DR,Air,34663,Dominican Republic,DR,AM
2015-05-19,DE,Air,38946,Denmark,DE,EU
2015-05-20,AL,Sea,36185,Albania,AL,EU
2015-05-21,IT,Sea,36415,Italy,IT,EU
2015-05-22,UKR,Sea,37117,Ukraine,UKR,EU
2015-05-23,CZ,Sea,34597,Czech Republic (Czechia),CZ,EU
2015-05-24,SW,Sea,33975,Switzerland,SW,EU
2015-05-25,NM,Air,37332,North Macedonia,NM,EU
2015-05-26,PL,Sea,34186,Poland,PL,EU
2015-05-27,CO,Sea,32823,Colombia,CO,AM
2015-05-28,SL,Sea,36998,Slovakia,SL,EU
2015-05-29,LA,Air,37733,Latvia,LA,EU
2015-05-30,AL,Air,34631,Albania,AL,EU
2015-05-31,AT,Sea,35566,Australia,AT,OC
2015-06-01,MD,Air,32881,Moldova,MD,EU
2015-06-02,PA,Air,36296,Panama,PA,AM
2015-06-03,HS,Air,31372,Holy See,HS,EU
2015-06-04,GR,Sea,32601,Greece,GR,EU
2015-06-05,HO,Sea,39719,Honduras,HO,AM
2015-06-06,SP,Sea,37476,Spain,SP,EU
2015-06-07,EQ,Air,32482,Equatorial Guinea,EQ,AF
2015-06-08,SD,Sea,33288,Sweden,SD,EU
2015-06-09,SN,Sea,33457,Slovenia,SN,EU
2015-06-10,RO,Air,36667,Romania,RO,EU
2015-06-11,MO,Air,38828,Monaco,MO,EU
2015-06-12,RU,Air,32909,Russia,RU,EU
2015-06-13,HO,Sea,36451,Honduras,HO,AM
2015-06-14,SA,Sea,35493,South Africa,SA,AF
2015-06-15,US,Air,30224,United States,US,AM
2015-06-16,GE,Sea,36365,Germany,GE,EU
2015-06-17,MO,Sea,33481,Monaco,MO,EU
2015-06-18,ES,Air,38925,El Salvador,ES,AM
2015-06-19,BH,Sea,37501,Bosnia and Herzegovina,BH,EU
2015-06-20,MD,Air,36385,Moldova,MD,EU
2015-06-21,CL,Sea,38535,Chile,CL,AM
2015-06-22,CH,Sea,35556,China,CH,AS
2015-06-23,NM,Sea,32978,North Macedonia,NM,EU
2015-06-24,MR,Air,35779,Morroco,MR,AF
2015-06-25,BO,Air,32440,Bolivia,BO,AM
2015-06-26,UK,Air,36219,United Kingdom,UK,EU
2015-06-27,CZ,Sea,39106,Czech Republic (Czechia),CZ,EU
2015-06-28,UR,Air,31829,Uruguay,UR,AM
2015-06-29,MD,Air,38574,Moldova,MD,EU
2015-06-30,LI,Sea,39740,Lithuania,LI,EU
2015-07-01,NI,Sea,30714,Nicaragua,NI,AM
2015-07-02,EQ,Air,36858,Equatorial Guinea,EQ,AF
2015-07-03,HT,Air,38742,Haiti,HT,AM
2015-07-04,NZ,Sea,36737,New Zealand,NZ,OC
2015-07-05,MA,Sea,37134,Malta,MA,EU
2015-07-06,SK,Air,35123,South Korea,SK,AS
2015-07-07,SK,Air,38376,South Korea,SK,AS
2015-07-08,CT,Air,33492,Croatia,CT,EU
2015-07-09,DE,Air,39565,Denmark,DE,EU
2015-07-10,PR,Sea,32785,Puerto Rico,PR,AM
2015-07-11,PO,Sea,35629,Portugal,PO,EU
2015-07-12,BA,Sea,35920,Barbados,BA,AM
2015-07-13,HU,Air,38077,Hungary,HU,EU
2015-07-14,NZ,Sea,34975,New Zealand,NZ,OC
2015-07-15,UK,Sea,32321,United Kingdom,UK,EU
2015-07-16,PG,Sea,33487,Paraguay,PG,AM
2015-07-17,RU,Air,34310,Russia,RU,EU
2015-07-18,SM,Sea,32627,San Marino,SM,EU
2015-07-19,NZ,Air,38188,New Zealand,NZ,OC
2015-07-20,MN,Sea,37144,Montenegro,MN,EU
2015-07-21,JA,Air,31566,Jamaica,JA,AM
2015-07-22,SL,Sea,36888,Slovakia,SL,EU
2015-07-23,US,Air,38037,United States,US,AM
2015-07-24,MD,Air,37394,Moldova,MD,EU
2015-07-25,ET,Air,38527,Estonia,ET,EU
2015-07-26,PL,Air,37458,Poland,PL,EU
2015-07-27,HT,Air,39489,Haiti,HT,AM
2015-07-28,DR,Sea,34866,Dominican Republic,DR,AM
2015-07-29,PL,Sea,32752,Poland,PL,EU
2015-07-30,SD,Sea,30517,Sweden,SD,EU
2015-07-31,BA,Sea,33630,Barbados,BA,AM
2015-08-01,PE,Air,31930,Peru,PE,AM
2015-08-02,JA,Sea,32847,Jamaica,JA,AM
2015-08-03,SL,Air,38613,Slovakia,SL,EU
2015-08-04,EQ,Air,35311,Equatorial Guinea,EQ,AF
2015-08-05,HT,Air,39944,Haiti,HT,AM
2015-08-06,HU,Sea,32994,Hungary,HU,EU
2015-08-07,HT,Sea,34438,Haiti,HT,AM
2015-08-08,SA,Sea,34405,South Africa,SA,AF
2015-08-09,BA,Sea,36713,Barbados,BA,AM
2015-08-10,IC,Sea,38824,Iceland,IC,EU
2015-08-11,CI,Air,31752,Cote d'Ivore,CI,AF
2015-08-12,AL,Sea,30663,Albania,AL,EU
2015-08-13,BA,Sea,39208,Barbados,BA,AM
2015-08-14,HW,Air,38707,Hawaii,HW,AM
2015-08-15,CI,Sea,32891,Cote d'Ivore,CI,AF
2015-08-16,BE,Sea,39426,Belize,BE,AM
2015-08-17,UR,Air,32258,Uruguay,UR,AM
2015-08-18,GL,Air,34596,Greenland,GL,AM
2015-08-19,PO,Air,33609,Portugal,PO,EU
2015-08-20,RO,Sea,37514,Romania,RO,EU
2015-08-21,HO,Sea,37496,Honduras,HO,AM
2015-08-22,GU,Air,32413,Guatemala,GU,AM
2015-08-23,ET,Sea,38309,Estonia,ET,EU
2015-08-24,MD,Sea,36850,Moldova,MD,EU
2015-08-25,DR,Sea,33058,Dominican Republic,DR,AM
2015-08-26,BG,Sea,36832,Belgium,BG,EU
2015-08-27,UK,Air,30782,United Kingdom,UK,EU
2015-08-28,IR,Sea,35092,Ireland,IR,EU
2015-08-29,MO,Sea,35100,Monaco,MO,EU
2015-08-30,GU,Sea,35007,Guatemala,GU,AM
2015-08-31,SD,Sea,38813,Sweden,SD,EU
2015-09-01,LC,Sea,37468,Liechtenstein,LC,EU
2015-09-02,UK,Air,39438,United Kingdom,UK,EU
2015-09-03,MD,Sea,39886,Moldova,MD,EU
2015-09-04,BG,Air,36293,Belgium,BG,EU
2015-09-05,PA,Air,32408,Panama,PA,AM
2015-09-06,RO,Air,38163,Romania,RO,EU
2015-09-07,JP,Air,38496,Japan,JP,AS
2015-09-08,EG,Air,34068,Egypt,EG,AF
2015-09-09,VE,Sea,32661,Venezuela,VE,AM
2015-09-10,IN,Sea,34288,India,IN,AS
2015-09-11,AU,Air,38111,Austria,AU,EU
2015-09-12,NE,Air,34450,Netherlands,NE,EU
2015-09-13,DE,Sea,39603,Denmark,DE,EU
2015-09-14,CI,Air,34221,Cote d'Ivore,CI,AF
2015-09-15,UKR,Sea,36369,Ukraine,UKR,EU
2015-09-16,EG,Air,33932,Egypt,EG,AF
2015-09-17,IN,Air,30898,India,IN,AS
2015-09-18,JA,Sea,33364,Jamaica,JA,AM
2015-09-19,PG,Sea,39390,Paraguay,PG,AM
2015-09-20,BM,Air,31971,Bahamas,BM,AM
2015-09-21,NM,Air,39965,North Macedonia,NM,EU
2015-09-22,LA,Sea,39672,Latvia,LA,EU
2015-09-23,FR,Sea,35287,France,FR,EU
2015-09-24,BZ,Sea,38433,Brazil,BZ,AM
2015-09-25,BZ,Air,37727,Brazil,BZ,AM
2015-09-26,ET,Air,30463,Estonia,ET,EU
2015-09-27,IR,Air,39533,Ireland,IR,EU
2015-09-28,GR,Air,32692,Greece,GR,EU
2015-09-29,RO,Air,32195,Romania,RO,EU
2015-09-30,HW,Sea,39608,Hawaii,HW,AM
2015-10-01,BO,Sea,39577,Bolivia,BO,AM
2015-10-02,CA,Sea,32558,Canada,CA,AM
2015-10-03,IN,Air,32799,India,IN,AS
2015-10-04,SP,Sea,30978,Spain,SP,EU
2015-10-05,NI,Sea,39999,Nicaragua,NI,AM
2015-10-06,CU,Air,31729,Cuba,CU,AM
2015-10-07,LA,Air,31204,Latvia,LA,EU
2015-10-08,HO,Sea,36539,Honduras,HO,AM
2015-10-09,MR,Air,32160,Morroco,MR,AF
2015-10-10,CZ,Air,30999,Czech Republic (Czechia),CZ,EU
2015-10-11,CL,Sea,38249,Chile,CL,AM
2015-10-12,GY,Air,34659,Guyana,GY,AM
2015-10-13,CU,Sea,39120,Cuba,CU,AM
2015-10-14,LA,Sea,38171,Latvia,LA,EU
2015-10-15,IN,Sea,39495,India,IN,AS
2015-10-16,NE,Air,38533,Netherlands,NE,EU
2015-10-17,AT,Sea,36163,Australia,AT,OC
2015-10-18,GR,Sea,31177,Greece,GR,EU
2015-10-19,SU,Sea,31515,Suriname,SU,AM
2015-10-20,SM,Sea,36012,San Marino,SM,EU
2015-10-21,AU,Sea,33593,Austria,AU,EU
2015-10-22,NM,Sea,31425,North Macedonia,NM,EU
2015-10-23,NO,Sea,33086,Norway,NO,EU
2015-10-24,UKR,Air,33593,Ukraine,UKR,EU
2015-10-25,LA,Air,34729,Latvia,LA,EU
2015-10-26,DE,Sea,33425,Denmark,DE,EU
2015-10-27,PA,Air,34088,Panama,PA,AM
2015-10-28,EQ,Sea,30945,Equatorial Guinea,EQ,AF
2015-10-29,IR,Air,34394,Ireland,IR,EU
2015-10-30,CZ,Sea,37052,Czech Republic (Czechia),CZ,EU
2015-10-31,GL,Air,39707,Greenland,GL,AM
2015-11-01,SA,Air,33173,South Africa,SA,AF
2015-11-02,MO,Sea,39727,Monaco,MO,EU
2015-11-03,PL,Sea,32731,Poland,PL,EU
2015-11-04,VE,Sea,33585,Venezuela,VE,AM
2015-11-05,PL,Air,37175,Poland,PL,EU
2015-11-06,UK,Sea,39234,United Kingdom,UK,EU
2015-11-07,GU,Air,31944,Guatemala,GU,AM
2015-11-08,AU,Sea,32039,Austria,AU,EU
2015-11-09,SM,Sea,32246,San Marino,SM,EU
2015-11-10,CZ,Sea,38899,Czech Republic (Czechia),CZ,EU
2015-11-11,CI,Sea,39587,Cote d'Ivore,CI,AF
2015-11-12,HT,Air,32212,Haiti,HT,AM
2015-11-13,LI,Air,34303,Lithuania,LI,EU
2015-11-14,SN,Air,33028,Slovenia,SN,EU
2015-11-15,HW,Sea,38070,Hawaii,HW,AM
2015-11-16,SP,Air,32578,Spain,SP,EU
2015-11-17,GE,Sea,39826,Germany,GE,EU
2015-11-18,SE,Air,39559,Serbia,SE,EU
2015-11-19,SW,Sea,38741,Switzerland,SW,EU
2015-11-20,MN,Sea,35518,Montenegro,MN,EU
2015-11-21,BA,Air,39313,Barbados,BA,AM
2015-11-22,GY,Sea,34129,Guyana,GY,AM
2015-11-23,AR,Sea,38405,Argentina,AR,AM
2015-11-24,PA,Sea,33935,Panama,PA,AM
2015-11-25,SA,Sea,30093,South Africa,SA,AF
2015-11-26,SA,Sea,33665,South Africa,SA,AF
2015-11-27,RO,Air,31871,Romania,RO,EU
2015-11-28,IR,Sea,33908,Ireland,IR,EU
2015-11-29,BR,Air,38078,Belarus,BR,EU
2015-11-30,PO,Air,33075,Portugal,PO,EU
2015-12-01,BH,Sea,39837,Bosnia and Herzegovina,BH,EU
2015-12-02,IC,Sea,31395,Iceland,IC,EU
2015-12-03,PL,Sea,37904,Poland,PL,EU
2015-12-04,BM,Sea,36311,Bahamas,BM,AM
2015-12-05,BR,Air,33298,Belarus,BR,EU
2015-12-06,MN,Air,38644,Montenegro,MN,EU
2015-12-07,NE,Sea,31993,Netherlands,NE,EU
2015-12-08,CH,Air,31807,China,CH,AS
2015-12-09,US,Sea,35522,United States,US,AM
2015-12-10,NM,Sea,38388,North Macedonia,NM,EU
2015-12-11,AN,Sea,35269,Andorra,AN,EU
2015-12-12,NZ,Air,30449,New Zealand,NZ,OC
2015-12-13,PE,Air,33093,Peru,PE,AM
2015-12-14,EQ,Sea,38467,Equatorial Guinea,EQ,AF
2015-12-15,RO,Sea,39965,Romania,RO,EU
2015-12-16,HW,Sea,31564,Hawaii,HW,AM
2015-12-17,VE,Air,33128,Venezuela,VE,AM
2015-12-18,NO,Air,30011,Norway,NO,EU
2015-12-19,ES,Air,33134,El Salvador,ES,AM
2015-12-20,PG,Sea,30148,Paraguay,PG,AM
2015-12-21,FI,Sea,37534,Finland,FI,EU
2015-12-22,BR,Sea,31511,Belarus,BR,EU
2015-12-23,DE,Sea,30797,Denmark,DE,EU
2015-12-24,CU,Sea,32242,Cuba,CU,AM
2015-12-25,RO,Sea,38872,Romania,RO,EU
2015-12-26,DE,Air,35519,Denmark,DE,EU
2015-12-27,EG,Sea,33110,Egypt,EG,AF
2015-12-28,CZ,Sea,34518,Czech Republic (Czechia),CZ,EU
2015-12-29,GY,Sea,35743,Guyana,GY,AM
2015-12-30,AL,Air,36715,Albania,AL,EU
2015-12-31,HW,Sea,39790,Hawaii,HW,AM
2015-01-01,IN,Air,35379,India,IN,AS
2015-01-02,JP,Sea,32227,Japan,JP,AS
2015-01-03,MN,Air,33770,Montenegro,MN,EU
2015-01-04,LU,Sea,31961,Luxembourg,LU,EU
2015-01-05,BM,Sea,39319,Bahamas,BM,AM
2015-01-06,AL,Air,33155,Albania,AL,EU
2015-01-07,NO,Sea,37008,Norway,NO,EU
2015-01-08,EG,Sea,34788,Egypt,EG,AF
2015-01-09,LU,Air,32914,Luxembourg,LU,EU
2015-01-10,SL,Sea,30741,Slovakia,SL,EU
2015-01-11,BU,Air,38500,Bulgaria,BU,EU
2015-01-12,FR,Sea,34007,France,FR,EU
2015-01-13,NM,Sea,37189,North Macedonia,NM,EU
2015-01-14,UK,Sea,30865,United Kingdom,UK,EU
2015-01-15,AU,Sea,39099,Austria,AU,EU
2015-01-16,BZ,Air,31947,Brazil,BZ,AM
2015-01-17,RO,Air,33956,Romania,RO,EU
2015-01-18,SW,Sea,36984,Switzerland,SW,EU
2015-01-19,SU,Sea,31297,Suriname,SU,AM
2015-01-20,BG,Sea,35619,Belgium,BG,EU
2015-01-21,AU,Sea,39767,Austria,AU,EU
2015-01-22,EC,Air,30979,Ecuador,EC,AM
2015-01-23,HT,Air,37572,Haiti,HT,AM
2015-01-24,SA,Air,34973,South Africa,SA,AF
2015-01-25,US,Air,36829,United States,US,AM
2015-01-26,EQ,Air,30823,Equatorial Guinea,EQ,AF
2015-01-27,HT,Air,31192,Haiti,HT,AM
2015-01-28,SE,Sea,36358,Serbia,SE,EU
2015-01-29,LU,Air,35560,Luxembourg,LU,EU
2015-01-30,SM,Air,30087,San Marino,SM,EU
2015-01-31,UK,Air,37379,United Kingdom,UK,EU
2015-02-01,UKR,Sea,34851,Ukraine,UKR,EU
2015-02-02,MO,Sea,30490,Monaco,MO,EU
2015-02-03,IC,Air,38853,Iceland,IC,EU
2015-02-04,UKR,Sea,31795,Ukraine,UKR,EU
2015-02-05,PL,Sea,37965,Poland,PL,EU
2015-02-06,ES,Sea,36687,El Salvador,ES,AM
2015-02-07,CT,Air,34516,Croatia,CT,EU
2015-02-08,IC,Air,32640,Iceland,IC,EU
2015-02-09,CZ,Sea,34737,Czech Republic (Czechia),CZ,EU
2015-02-10,CT,Air,33327,Croatia,CT,EU
2015-02-11,BG,Sea,32732,Belgium,BG,EU
2015-02-12,RU,Sea,34080,Russia,RU,EU
2015-02-13,DR,Air,35612,Dominican Republic,DR,AM
2015-02-14,DE,Sea,39709,Denmark,DE,EU
2015-02-15,UR,Sea,34674,Uruguay,UR,AM
2015-02-16,RU,Air,33943,Russia,RU,EU
2015-02-17,SE,Air,33113,Serbia,SE,EU
2015-02-18,HS,Sea,31813,Holy See,HS,EU
2015-02-19,SE,Air,32707,Serbia,SE,EU
2015-02-20,BA,Air,31061,Barbados,BA,AM
2015-02-21,RU,Air,33741,Russia,RU,EU
2015-02-22,CR,Air,33756,Costa Rica,CR,AM
2015-02-23,RO,Sea,39820,Romania,RO,EU
2015-02-24,IR,Air,38247,Ireland,IR,EU
2015-02-25,PL,Air,38850,Poland,PL,EU
2015-02-26,NE,Sea,32147,Netherlands,NE,EU
2015-02-27,JA,Air,36744,Jamaica,JA,AM
2015-02-28,PA,Sea,30111,Panama,PA,AM
2015-03-01,NZ,Sea,39087,New Zealand,NZ,OC
2015-03-02,UKR,Sea,32927,Ukraine,UKR,EU
2015-03-03,PR,Air,30300,Puerto Rico,PR,AM
2015-03-04,BE,Air,38842,Belize,BE,AM
2015-03-05,BR,Sea,33931,Belarus,BR,EU
2015-03-06,HU,Sea,39713,Hungary,HU,EU
2015-03-07,JP,Air,30648,Japan,JP,AS
2015-03-08,NI,Air,36815,Nicaragua,NI,AM
2015-03-09,IC,Sea,33142,Iceland,IC,EU
2015-03-10,IC,Sea,30257,Iceland,IC,EU
2015-03-11,CI,Sea,32308,Cote d'Ivore,CI,AF
2015-03-12,SE,Air,34142,Serbia,SE,EU
2015-03-13,CT,Air,32195,Croatia,CT,EU
2015-03-14,BU,Sea,31580,Bulgaria,BU,EU
2015-03-15,BM,Air,39494,Bahamas,BM,AM
2015-03-16,HS,Air,32245,Holy See,HS,EU
2015-03-17,FR,Sea,35119,France,FR,EU
2015-03-18,FI,Sea,37957,Finland,FI,EU
2015-03-19,LA,Sea,36223,Latvia,LA,EU
2015-03-20,EC,Air,36645,Ecuador,EC,AM
2015-03-21,PE,Air,37174,Peru,PE,AM
2015-03-22,BZ,Air,39118,Brazil,BZ,AM
2015-03-23,LU,Air,31400,Luxembourg,LU,EU
2015-03-24,SU,Sea,33448,Suriname,SU,AM
